L 06/18/2010 - 16:24:50: Log file started (file "cstrike/addons/amxmodx/configs/csf_anticheat/logs/csf_ac_cmdflood.log") (game "cstrike") (amx "1.8.1.3746")
L 06/18/2010 - 16:24:50: CMDFlood * Nick: <~DENIS~> , IP: <10.33.102.109> , SteamID: <STEAM_0:4:1646092761> , CmdFlood: <vest>
L 02/14/2011 - 14:04:46: CMDFlood * Nick: <Nick A'way> , IP: <2.94.37.183> , SteamID: <STEAM_0:4:255647325> , CmdFlood: <vmodenable>
L 02/14/2011 - 14:33:19: CMDFlood * Nick: <+DuMaCuK+> , IP: <95.53.189.3> , SteamID: <STEAM_0:0:1164605515> , CmdFlood: <aRTF>
L 02/14/2011 - 14:46:54: CMDFlood * Nick: <[No-MyaC]vityaz> , IP: <78.36.129.86> , SteamID: <STEAM_0:0:1027418206> , CmdFlood: <aHXQ>
L 02/14/2011 - 15:18:51: CMDFlood * Nick: <CB9ITou`> , IP: <95.71.95.196> , SteamID: <STEAM_0:0:231637166> , CmdFlood: <aGEJ>
L 02/14/2011 - 15:20:48: CMDFlood * Nick: <<<w@ne$>>> , IP: <78.37.50.21> , SteamID: <STEAM_0:4:1580688379> , CmdFlood: <vmodenable>
L 02/14/2011 - 16:19:17: CMDFlood * Nick: <Player> , IP: <188.123.240.16> , SteamID: <STEAM_0:0:1804893609> , CmdFlood: <aMFB>
L 02/14/2011 - 16:25:04: CMDFlood * Nick: <3agpoTuK> , IP: <213.108.217.13> , SteamID: <STEAM_0:0:1162667950> , CmdFlood: <vmodenable>
L 02/14/2011 - 17:20:49: CMDFlood * Nick: <San4ez[53rus]> , IP: <84.242.221.139> , SteamID: <STEAM_0:0:1365020648> , CmdFlood: <vmodenable>
L 02/14/2011 - 17:27:04: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.221.214> , SteamID: <STEAM_0:4:1069601898> , CmdFlood: <aWCB>
L 02/14/2011 - 18:07:10: CMDFlood * Nick: <[kTo TTePHyL]team ~ZiGmUnD~> , IP: <92.101.170.137> , SteamID: <STEAM_0:0:1246977886> , CmdFlood: <aFGQ>
L 02/14/2011 - 18:54:27: CMDFlood * Nick: <ponya> , IP: <95.54.75.139> , SteamID: <STEAM_0:0:952626329> , CmdFlood: <aJJQ>
L 02/14/2011 - 19:37:15: CMDFlood * Nick: <SMILE> , IP: <109.184.115.75> , SteamID: <STEAM_0:0:769377559> , CmdFlood: <vmodenable>
L 02/14/2011 - 20:23:00: CMDFlood * Nick: <perec21rus> , IP: <95.81.223.151> , SteamID: <STEAM_0:0:160048563> , CmdFlood: <vmodenable>
L 02/14/2011 - 22:30:01: CMDFlood * Nick: <~[psycho]~> , IP: <94.24.175.219> , SteamID: <STEAM_0:0:1362138184> , CmdFlood: <vmodenable>
L 02/14/2011 - 22:41:16: CMDFlood * Nick: <wrestling039rus> , IP: <83.219.155.225> , SteamID: <STEAM_0:0:87545407> , CmdFlood: <vmodenable>
L 02/15/2011 - 02:21:48: CMDFlood * Nick: <.::AGRESSOR::.| .k.o.l.o.b.o.k.> , IP: <46.73.199.178> , SteamID: <STEAM_0:4:231593419> , CmdFlood: <vmodenable>
L 02/15/2011 - 09:03:41: CMDFlood * Nick: <XDDDDDDD> , IP: <178.64.64.96> , SteamID: <STEAM_0:0:896481649> , CmdFlood: <aKBX>
L 02/15/2011 - 09:26:00: CMDFlood * Nick: </7cux> , IP: <95.53.238.169> , SteamID: <STEAM_0:0:1364555316> , CmdFlood: <aBPV>
L 02/15/2011 - 10:26:07: CMDFlood * Nick: <SMILE> , IP: <109.184.119.69> , SteamID: <STEAM_0:0:769377559> , CmdFlood: <vmodenable>
L 02/15/2011 - 10:29:30: CMDFlood * Nick: <THE PRO> , IP: <93.181.215.142> , SteamID: <STEAM_0:0:1292169360> , CmdFlood: <aDJN>
L 02/15/2011 - 10:42:11: CMDFlood * Nick: <leno4ka*> , IP: <85.174.249.32> , SteamID: <STEAM_0:0:1396406144> , CmdFlood: <vmodenable>
L 02/15/2011 - 11:29:13: CMDFlood * Nick: <NoGGanO-HoolyGanO> , IP: <178.64.170.190> , SteamID: <STEAM_0:0:1775401747> , CmdFlood: <aAOW>
L 02/15/2011 - 12:48:00: CMDFlood * Nick: <painkiller> , IP: <91.185.69.129> , SteamID: <STEAM_0:4:336375281> , CmdFlood: <aUYO>
L 02/15/2011 - 12:50:56: CMDFlood * Nick: <~220Volt~Levzik> , IP: <95.73.241.21> , SteamID: <STEAM_0:0:92905078> , CmdFlood: <vmodenable>
L 02/15/2011 - 13:39:22: CMDFlood * Nick: <[No-MyAC]ILZATIK VOR V ZAKONE> , IP: <83.151.0.232> , SteamID: <STEAM_0:0:833389138> , CmdFlood: <vmodenable>
L 02/15/2011 - 14:14:26: CMDFlood * Nick: <MyName> , IP: <93.170.12.51> , SteamID: <STEAM_0:0:33047295> , CmdFlood: <vmodenable>
L 02/15/2011 - 14:15:36: CMDFlood * Nick: <-=DENNIS=-> , IP: <10.98.75.99> , SteamID: <STEAM_0:0:1442040442> , CmdFlood: <aLJG>
L 02/15/2011 - 14:23:20: CMDFlood * Nick: <JIaKoMka[Fuck.!.OFF]> , IP: <92.62.62.17> , SteamID: <STEAM_0:0:1225843138> , CmdFlood: <aOOA>
L 02/15/2011 - 14:35:36: CMDFlood * Nick: <painkiller> , IP: <91.185.69.129> , SteamID: <STEAM_0:4:336375281> , CmdFlood: <aUYO>
L 02/15/2011 - 15:04:01: CMDFlood * Nick: <Katya_Snaiper))))> , IP: <217.150.57.109> , SteamID: <STEAM_0:0:634941162> , CmdFlood: <vmodenable>
L 02/15/2011 - 15:06:59: CMDFlood * Nick: <cgerk> , IP: <212.113.107.213> , SteamID: <STEAM_0:0:621333376> , CmdFlood: <vmodenable>
L 02/15/2011 - 16:33:20: CMDFlood * Nick: <12> , IP: <78.132.171.7> , SteamID: <STEAM_0:0:298642119> , CmdFlood: <vmodenable>
L 02/15/2011 - 16:36:42: CMDFlood * Nick: <.:TIESTO|^tm|4eLoBeK:.> , IP: <188.134.36.198> , SteamID: <STEAM_0:0:2038631392> , CmdFlood: <vmodenable>
L 02/15/2011 - 16:57:49: CMDFlood * Nick: <ept> , IP: <88.201.242.176> , SteamID: <STEAM_0:0:1636407311> , CmdFlood: <vmodenable>
L 02/15/2011 - 17:27:08: CMDFlood * Nick: <Katya_Snaiper))))> , IP: <217.150.57.109> , SteamID: <STEAM_0:0:634941162> , CmdFlood: <vmodenable>
L 02/15/2011 - 17:55:33: CMDFlood * Nick: <perec21rus> , IP: <95.81.214.159> , SteamID: <STEAM_0:0:160048563> , CmdFlood: <vmodenable>
L 02/15/2011 - 18:09:50: CMDFlood * Nick: <T4L^Fatal Error > Koks> , IP: <46.148.61.73> , SteamID: <STEAM_0:0:2069307247> , CmdFlood: <aIJN>
L 02/15/2011 - 18:12:40: CMDFlood * Nick: <Fd_God<Tm_PaINteD>> , IP: <95.106.59.104> , SteamID: <STEAM_0:0:1408370804> , CmdFlood: <vmodenable>
L 02/15/2011 - 18:21:28: CMDFlood * Nick: <[kTo TTePHyL]team ~ZiGmUnD~> , IP: <95.53.201.73> , SteamID: <STEAM_0:0:1246977886> , CmdFlood: <aFGQ>
L 02/15/2011 - 18:47:44: CMDFlood * Nick: <- captain -> , IP: <178.176.95.75> , SteamID: <STEAM_0:4:1895934213> , CmdFlood: <119>
L 02/15/2011 - 18:58:16: CMDFlood * Nick: <change> , IP: <89.222.215.25> , SteamID: <STEAM_0:4:1480957552> , CmdFlood: <vmodenable>
L 02/15/2011 - 19:09:44: CMDFlood * Nick: <1243> , IP: <109.225.3.226> , SteamID: <STEAM_0:0:700023931> , CmdFlood: <aNKI>
L 02/15/2011 - 19:36:40: CMDFlood * Nick: <<<Niron>> 11 RUS ( Sosnogorsk )> , IP: <95.52.201.12> , SteamID: <STEAM_0:4:1389030259> , CmdFlood: <aKWG>
L 02/15/2011 - 19:39:56: CMDFlood * Nick: <change> , IP: <89.222.215.29> , SteamID: <STEAM_0:4:1514511984> , CmdFlood: <vmodenable>
L 02/15/2011 - 19:50:14: CMDFlood * Nick: <mmm> , IP: <91.194.247.232> , SteamID: <STEAM_0:0:834727224> , CmdFlood: <vmodenable>
L 02/15/2011 - 20:01:46: CMDFlood * Nick: <mmm> , IP: <91.194.247.232> , SteamID: <STEAM_0:0:834727224> , CmdFlood: <vmodenable>
L 02/15/2011 - 20:13:17: CMDFlood * Nick: <mmm> , IP: <91.194.247.232> , SteamID: <STEAM_0:0:834727224> , CmdFlood: <vmodenable>
L 02/15/2011 - 20:14:37: CMDFlood * Nick: <KILL YOU> , IP: <95.71.13.157> , SteamID: <STEAM_0:4:438883059> , CmdFlood: <aPQB>
L 02/15/2011 - 20:49:45: CMDFlood * Nick: <STREL0K> , IP: <95.54.234.130> , SteamID: <STEAM_0:0:1572177526> , CmdFlood: <aHFC>
L 02/15/2011 - 20:57:12: CMDFlood * Nick: <PIRAT*BE_MOOL> , IP: <95.54.24.197> , SteamID: <STEAM_0:0:1070788226> , CmdFlood: <vmodenable>
L 02/15/2011 - 21:06:57: CMDFlood * Nick: <emp3> , IP: <94.229.224.143> , SteamID: <STEAM_0:4:324928499> , CmdFlood: <vmodenable>
L 02/15/2011 - 21:39:29: CMDFlood * Nick: <cgerk> , IP: <212.113.107.213> , SteamID: <STEAM_0:0:621333376> , CmdFlood: <vmodenable>
L 02/15/2011 - 23:43:23: CMDFlood * Nick: <=)))> , IP: <94.231.145.62> , SteamID: <STEAM_0:0:793789192> , CmdFlood: <aXMM>
L 02/15/2011 - 23:51:43: CMDFlood * Nick: <3agpoTuK> , IP: <213.108.217.13> , SteamID: <STEAM_0:0:1162667950> , CmdFlood: <vmodenable>
L 02/15/2011 - 23:52:08: CMDFlood * Nick: <[DMC] Lady> , IP: <94.140.224.6> , SteamID: <STEAM_0:4:1474180979> , CmdFlood: <vmodenable>
L 02/16/2011 - 02:05:10: CMDFlood * Nick: <53.RUS> , IP: <188.134.119.197> , SteamID: <STEAM_0:0:1494107822> , CmdFlood: <vmodenable>
L 02/16/2011 - 08:35:05: CMDFlood * Nick: <Nick A'way> , IP: <2.94.35.188> , SteamID: <STEAM_0:4:180346461> , CmdFlood: <vmodenable>
L 02/16/2011 - 09:00:10: CMDFlood * Nick: <Judzix> , IP: <46.109.61.111> , SteamID: <STEAM_0:0:1687437448> , CmdFlood: <vmodenable>
L 02/16/2011 - 10:36:31: CMDFlood * Nick: <Katya_Snaiper))))> , IP: <217.150.57.109> , SteamID: <STEAM_0:0:634941162> , CmdFlood: <vmodenable>
L 02/16/2011 - 11:07:23: CMDFlood * Nick: <SMILE> , IP: <109.184.47.244> , SteamID: <STEAM_0:0:769377559> , CmdFlood: <vmodenable>
L 02/16/2011 - 12:51:54: CMDFlood * Nick: <KO6PAS> , IP: <178.217.40.58> , SteamID: <STEAM_0:4:1236934021> , CmdFlood: <vmodenable>
L 02/16/2011 - 14:32:48: CMDFlood * Nick: <^Strike^> , IP: <94.28.141.31> , SteamID: <STEAM_0:4:1533607795> , CmdFlood: <vmodenable>
L 02/16/2011 - 14:53:53: CMDFlood * Nick: <perec21rus> , IP: <95.81.203.49> , SteamID: <STEAM_0:0:160048563> , CmdFlood: <vmodenable>
L 02/16/2011 - 15:01:21: CMDFlood * Nick: <1002002392-wtf???> , IP: <95.53.34.104> , SteamID: <STEAM_0:0:160267592> , CmdFlood: <vmodenable>
L 02/16/2011 - 15:08:12: CMDFlood * Nick: <REINIS KAINS> , IP: <78.84.153.162> , SteamID: <STEAM_0:0:2078160515> , CmdFlood: <aVFJ>
L 02/16/2011 - 15:09:03: CMDFlood * Nick: <psylocibin> , IP: <92.243.181.4> , SteamID: <STEAM_0:0:1292000933> , CmdFlood: <aQEV>
L 02/16/2011 - 15:12:51: CMDFlood * Nick: <taekwondo> , IP: <94.77.139.236> , SteamID: <STEAM_0:4:585881587> , CmdFlood: <aKKO>
L 02/16/2011 - 15:19:11: CMDFlood * Nick: <hell:ice-cream:> , IP: <91.203.168.143> , SteamID: <STEAM_0:4:326767857> , CmdFlood: <vmodenable>
L 02/16/2011 - 15:20:10: CMDFlood * Nick: <[CS_X7] Dim(O)n**> , IP: <178.205.29.76> , SteamID: <STEAM_0:0:1160949769> , CmdFlood: <aIDE>
L 02/16/2011 - 15:59:12: CMDFlood * Nick: <_[cS_sOnik]^tm^_kyJlep_> , IP: <10.10.126.33> , SteamID: <STEAM_0:0:357162608> , CmdFlood: <vmodenable>
L 02/16/2011 - 16:02:17: CMDFlood * Nick: </7a/7a_B_aXye> , IP: <188.186.46.179> , SteamID: <STEAM_0:0:799158835> , CmdFlood: <aCPN>
L 02/16/2011 - 17:26:38: CMDFlood * Nick: <$VOLNA$> , IP: <79.133.136.219> , SteamID: <STEAM_0:0:624668616> , CmdFlood: <vmodenable>
L 02/16/2011 - 18:03:06: CMDFlood * Nick: <_[cS_sOnik]^tm^_kyJlep_> , IP: <10.10.126.33> , SteamID: <STEAM_0:0:357162608> , CmdFlood: <vmodenable>
L 02/16/2011 - 18:34:34: CMDFlood * Nick: <_[cS_sOnik]^tm^malvin_> , IP: <10.10.112.128> , SteamID: <STEAM_0:0:1900650091> , CmdFlood: <vmodenable>
L 02/16/2011 - 18:35:52: CMDFlood * Nick: <Krivetka_MAXIM> , IP: <95.55.66.67> , SteamID: <STEAM_0:0:1631970191> , CmdFlood: <aVQY>
L 02/16/2011 - 19:21:39: CMDFlood * Nick: <[GLaNcE]^LimE*[M]> , IP: <178.65.47.43> , SteamID: <STEAM_0:4:1094308229> , CmdFlood: <aQDK>
L 02/16/2011 - 19:37:04: CMDFlood * Nick: <Do6PbIi> , IP: <46.147.99.130> , SteamID: <STEAM_0:0:1028978833> , CmdFlood: <vmodenable>
L 02/16/2011 - 20:05:28: CMDFlood * Nick: <-=Basta=-> , IP: <95.73.88.244> , SteamID: <STEAM_0:0:2036140364> , CmdFlood: <vmodenable>
L 02/16/2011 - 20:27:59: CMDFlood * Nick: <BAMPIR> , IP: <109.205.252.45> , SteamID: <STEAM_0:4:1112545258> , CmdFlood: <vmodenable>
L 02/16/2011 - 20:43:53: CMDFlood * Nick: <PaLI_MO> , IP: <213.171.57.169> , SteamID: <STEAM_0:0:1698101806> , CmdFlood: <aLAW>
L 02/16/2011 - 21:43:38: CMDFlood * Nick: <Oo> , IP: <91.192.20.16> , SteamID: <STEAM_0:0:768797645> , CmdFlood: <aECE>
L 02/16/2011 - 21:57:18: CMDFlood * Nick: <kakula> , IP: <178.66.215.252> , SteamID: <STEAM_0:4:717606917> , CmdFlood: <aQWI>
L 02/16/2011 - 22:15:23: CMDFlood * Nick: <KILL YOU> , IP: <95.71.9.29> , SteamID: <STEAM_0:4:1512755955> , CmdFlood: <aPQB>
L 02/16/2011 - 22:45:14: CMDFlood * Nick: <|fog|tm^||HeBuDuMKa> , IP: <188.168.47.163> , SteamID: <STEAM_0:0:1836752474> , CmdFlood: <aJND>
L 02/17/2011 - 00:41:40: CMDFlood * Nick: <[S].[K].[I].vampire> , IP: <92.101.97.5> , SteamID: <STEAM_0:0:958692386> , CmdFlood: <aKWG>
L 02/17/2011 - 10:42:39: CMDFlood * Nick: <(`MELKIY_)> , IP: <95.52.129.231> , SteamID: <STEAM_0:0:296416887> , CmdFlood: <vmodenable>
L 02/17/2011 - 12:02:07: CMDFlood * Nick: <T@T@pun-NK> , IP: <217.66.24.12> , SteamID: <STEAM_0:0:700851121> , CmdFlood: <vmodenable>
L 02/17/2011 - 12:56:12: CMDFlood * Nick: <____KREC____> , IP: <78.106.122.200> , SteamID: <STEAM_0:0:1567770468> , CmdFlood: <vmodenable>
L 02/17/2011 - 13:39:07: CMDFlood * Nick: <*opa4ki*> , IP: <92.53.111.232> , SteamID: <STEAM_0:4:546958322> , CmdFlood: <aMXH>
L 02/17/2011 - 13:39:20: CMDFlood * Nick: <FD GOD> , IP: <79.175.2.169> , SteamID: <STEAM_0:4:3090171> , CmdFlood: <aWAW>
L 02/17/2011 - 14:13:25: CMDFlood * Nick: <Super T'm.[K]rik> , IP: <46.146.84.2> , SteamID: <STEAM_0:0:867389461> , CmdFlood: <aBBJ>
L 02/17/2011 - 14:23:39: CMDFlood * Nick: <Game Over> , IP: <85.175.159.101> , SteamID: <STEAM_0:0:818570408> , CmdFlood: <aSFY>
L 02/17/2011 - 14:45:42: CMDFlood * Nick: <Gamnuk> , IP: <91.192.20.49> , SteamID: <STEAM_0:0:493026150> , CmdFlood: <aJLN>
L 02/17/2011 - 15:15:37: CMDFlood * Nick: <poker> , IP: <212.103.117.103> , SteamID: <STEAM_0:0:562036885> , CmdFlood: <aONU>
L 02/17/2011 - 16:23:32: CMDFlood * Nick: <[No-MyAC]NUKA NAKA> , IP: <178.129.242.77> , SteamID: <STEAM_0:0:1306794222> , CmdFlood: <vmodenable>
L 02/17/2011 - 16:40:40: CMDFlood * Nick: <bb> , IP: <91.210.224.3> , SteamID: <STEAM_0:0:1167556328> , CmdFlood: <vmodenable>
L 02/17/2011 - 16:56:43: CMDFlood * Nick: <CKYTEPUCT> , IP: <95.73.104.153> , SteamID: <STEAM_0:4:404379123> , CmdFlood: <vmodenable>
L 02/17/2011 - 18:10:29: CMDFlood * Nick: <-=3APA3A=-> , IP: <89.31.88.212> , SteamID: <STEAM_0:0:810367012> , CmdFlood: <vmodenable>
L 02/17/2011 - 19:44:18: CMDFlood * Nick: <wrestling039rus> , IP: <83.219.136.105> , SteamID: <STEAM_0:0:87545407> , CmdFlood: <vmodenable>
L 02/17/2011 - 20:45:55: CMDFlood * Nick: <Patron163rus> , IP: <80.234.11.129> , SteamID: <STEAM_0:0:1362762829> , CmdFlood: <vmodenable>
L 02/17/2011 - 22:05:31: CMDFlood * Nick: <Kings of Random |SEreGA?> , IP: <91.195.208.200> , SteamID: <STEAM_0:0:2041490286> , CmdFlood: <aQPG>
L 02/17/2011 - 22:40:12: CMDFlood * Nick: <Pipec> , IP: <94.241.10.79> , SteamID: <STEAM_0:4:1932200435> , CmdFlood: <aLVW>
L 02/17/2011 - 22:42:13: CMDFlood * Nick: <Patron163rus> , IP: <80.234.11.129> , SteamID: <STEAM_0:0:1362762829> , CmdFlood: <vmodenable>
L 02/17/2011 - 22:45:39: CMDFlood * Nick: <4.A.Z.K.u.u.> , IP: <91.77.1.128> , SteamID: <STEAM_0:0:499864630> , CmdFlood: <aWTA>
L 02/17/2011 - 22:55:51: CMDFlood * Nick: <fervashel> , IP: <178.70.250.123> , SteamID: <STEAM_0:0:554677602> , CmdFlood: <vmodenable>
L 02/17/2011 - 23:27:20: CMDFlood * Nick: <kirpicheff> , IP: <46.61.1.157> , SteamID: <STEAM_0:0:424310963> , CmdFlood: <vmodenable>
L 02/18/2011 - 00:38:42: CMDFlood * Nick: <BoTiKBoTiKBoTiK> , IP: <89.178.248.213> , SteamID: <STEAM_0:1:24718472> , CmdFlood: <vmodenable>
L 02/18/2011 - 09:28:13: CMDFlood * Nick: <agap> , IP: <188.123.248.42> , SteamID: <STEAM_0:4:1104301186> , CmdFlood: <241>
L 02/18/2011 - 09:34:10: CMDFlood * Nick: <**{DK}** [D@HUL@]> , IP: <178.45.56.134> , SteamID: <STEAM_0:0:2104010677> , CmdFlood: <vmodenable>
L 02/18/2011 - 11:46:37: CMDFlood * Nick: <ZeK> , IP: <178.34.1.248> , SteamID: <STEAM_0:0:1500492549> , CmdFlood: <vmodenable>
L 02/18/2011 - 14:06:03: CMDFlood * Nick: <[pro.]crazygamer> , IP: <178.206.31.130> , SteamID: <STEAM_0:0:559752550> , CmdFlood: <vmodenable>
L 02/18/2011 - 14:13:12: CMDFlood * Nick: <sigizmynd39994> , IP: <109.205.248.90> , SteamID: <STEAM_0:0:1408057923> , CmdFlood: <vmodenable>
L 02/18/2011 - 14:16:11: CMDFlood * Nick: <78Rus> , IP: <91.202.222.5> , SteamID: <STEAM_0:0:1904704787> , CmdFlood: <aKWL>
L 02/18/2011 - 14:31:37: CMDFlood * Nick: <Nick A'way> , IP: <2.94.45.149> , SteamID: <STEAM_0:4:507043421> , CmdFlood: <vmodenable>
L 02/18/2011 - 14:36:30: CMDFlood * Nick: <911> , IP: <109.198.205.248> , SteamID: <STEAM_0:0:298160017> , CmdFlood: <vmodenable>
L 02/18/2011 - 15:17:45: CMDFlood * Nick: <Patron163rus> , IP: <88.200.235.243> , SteamID: <STEAM_0:0:1362762829> , CmdFlood: <vmodenable>
L 02/18/2011 - 16:02:25: CMDFlood * Nick: <Frezer> , IP: <91.192.20.24> , SteamID: <STEAM_0:0:1014343586> , CmdFlood: <aUJX>
L 02/18/2011 - 16:13:49: CMDFlood * Nick: <4uk-4uk> , IP: <95.55.2.90> , SteamID: <STEAM_0:0:751997572> , CmdFlood: <aPTV>
L 02/18/2011 - 16:25:38: CMDFlood * Nick: <hell:ice-cream:> , IP: <91.203.168.143> , SteamID: <STEAM_0:4:326767857> , CmdFlood: <vmodenable>
L 02/18/2011 - 16:45:48: CMDFlood * Nick: <MyName> , IP: <88.151.95.118> , SteamID: <STEAM_0:0:1568862610> , CmdFlood: <vmodenable>
L 02/18/2011 - 17:05:22: CMDFlood * Nick: <Diper> , IP: <95.54.24.205> , SteamID: <STEAM_0:0:1070788226> , CmdFlood: <vmodenable>
L 02/18/2011 - 17:38:09: CMDFlood * Nick: <Alko.tm | iSvolo4b> , IP: <188.134.40.163> , SteamID: <STEAM_0:1:16795058> , CmdFlood: <aYCG>
L 02/18/2011 - 18:31:59: CMDFlood * Nick: <IVAN-coll_MEN> , IP: <89.112.101.172> , SteamID: <STEAM_0:0:2112540977> , CmdFlood: <vmodenable>
L 02/18/2011 - 19:38:41: CMDFlood * Nick: <cReMo$o_F@N> , IP: <95.32.133.162> , SteamID: <STEAM_0:4:99410291> , CmdFlood: <aMYH>
L 02/18/2011 - 19:52:35: CMDFlood * Nick: <=fRoL_vRn36=> , IP: <109.195.56.88> , SteamID: <STEAM_0:4:2024935658> , CmdFlood: <aWCF>
L 02/18/2011 - 21:05:34: CMDFlood * Nick: <=fRoL_vRn36=> , IP: <109.195.56.88> , SteamID: <STEAM_0:4:2024935658> , CmdFlood: <aWCF>
L 02/18/2011 - 21:28:18: CMDFlood * Nick: <Diper> , IP: <95.54.24.205> , SteamID: <STEAM_0:0:1070788226> , CmdFlood: <vmodenable>
L 02/18/2011 - 21:32:18: CMDFlood * Nick: <bandr [andrey]$ac-47$> , IP: <78.81.7.40> , SteamID: <STEAM_0:0:1896327740> , CmdFlood: <aKVQ>
L 02/18/2011 - 22:13:50: CMDFlood * Nick: <*GpbI3JIuK*> , IP: <78.155.204.130> , SteamID: <STEAM_0:0:2111003320> , CmdFlood: <vmodenable>
L 02/18/2011 - 22:50:27: CMDFlood * Nick: <@VlAd@EEEE> , IP: <91.192.20.67> , SteamID: <STEAM_0:0:600041401> , CmdFlood: <241>
L 02/18/2011 - 23:04:05: CMDFlood * Nick: <@VlAd@EEEE> , IP: <91.192.20.67> , SteamID: <STEAM_0:0:600041401> , CmdFlood: <241>
L 02/18/2011 - 23:04:36: CMDFlood * Nick: <KILL YOU> , IP: <95.71.9.120> , SteamID: <STEAM_0:4:1756025587> , CmdFlood: <vmodenable>
L 02/18/2011 - 23:07:56: CMDFlood * Nick: <boni[29rus]> , IP: <92.101.73.14> , SteamID: <STEAM_0:0:157656255> , CmdFlood: <vmodenable>
L 02/19/2011 - 00:25:44: CMDFlood * Nick: <- captain -> , IP: <178.176.85.235> , SteamID: <STEAM_0:4:553953541> , CmdFlood: <119>
L 02/19/2011 - 02:12:41: CMDFlood * Nick: <Gidro[RU]Ponika> , IP: <178.65.59.141> , SteamID: <STEAM_0:0:300927519> , CmdFlood: <say>
L 02/19/2011 - 07:32:25: CMDFlood * Nick: <5555> , IP: <178.44.209.107> , SteamID: <STEAM_0:4:1632036613> , CmdFlood: <cd_sound>
L 02/19/2011 - 10:16:40: CMDFlood * Nick: <007> , IP: <95.84.3.247> , SteamID: <STEAM_0:0:64054314> , CmdFlood: <vmodenable>
L 02/19/2011 - 10:31:22: CMDFlood * Nick: <PROROK666> , IP: <212.36.244.70> , SteamID: <STEAM_0:0:1369497542> , CmdFlood: <aSCQ>
L 02/19/2011 - 10:31:49: CMDFlood * Nick: <3/|o> , IP: <95.53.79.5> , SteamID: <STEAM_0:0:2040505627> , CmdFlood: <aGXP>
L 02/19/2011 - 11:07:37: CMDFlood * Nick: <>>ek6.tm*<<Ilya96(43rus)> , IP: <94.181.217.61> , SteamID: <STEAM_0:4:1245883379> , CmdFlood: <vmodenable>
L 02/19/2011 - 12:53:11: CMDFlood * Nick: <@VlAd@EEEE> , IP: <91.192.20.67> , SteamID: <STEAM_0:0:600041401> , CmdFlood: <241>
L 02/19/2011 - 13:09:33: CMDFlood * Nick: <@VlAd@EEEE> , IP: <91.192.20.67> , SteamID: <STEAM_0:0:600041401> , CmdFlood: <97>
L 02/19/2011 - 13:11:17: CMDFlood * Nick: <***Ane4kA***> , IP: <193.169.62.13> , SteamID: <STEAM_0:0:1832414494> , CmdFlood: <aURS>
L 02/19/2011 - 13:32:08: CMDFlood * Nick: <Patron163rus> , IP: <109.169.227.89> , SteamID: <STEAM_0:0:1362762829> , CmdFlood: <vmodenable>
L 02/19/2011 - 14:03:01: CMDFlood * Nick: <F@NTa$t> , IP: <95.72.80.223> , SteamID: <STEAM_0:0:1169516325> , CmdFlood: <aVCV>
L 02/19/2011 - 15:39:39: CMDFlood * Nick: <Shket> , IP: <78.85.150.219> , SteamID: <STEAM_0:0:1843677813> , CmdFlood: <vmodenable>
L 02/19/2011 - 16:21:14: CMDFlood * Nick: <$DIABLO$> , IP: <94.181.149.173> , SteamID: <STEAM_0:0:1297536229> , CmdFlood: <aGLP>
L 02/19/2011 - 16:25:11: CMDFlood * Nick: <Patron163rus> , IP: <109.169.227.89> , SteamID: <STEAM_0:0:1362762829> , CmdFlood: <vmodenable>
L 02/19/2011 - 17:21:33: CMDFlood * Nick: <plast1k> , IP: <78.36.253.185> , SteamID: <STEAM_0:0:427565356> , CmdFlood: <vmodenable>
L 02/19/2011 - 18:03:06: CMDFlood * Nick: <WiNx> , IP: <90.225.17.182> , SteamID: <STEAM_0:0:16524447> , CmdFlood: <vmodenable>
L 02/19/2011 - 18:20:08: CMDFlood * Nick: <saw> , IP: <213.21.37.252> , SteamID: <STEAM_0:0:1708864858> , CmdFlood: <vmodenable>
L 02/19/2011 - 19:07:11: CMDFlood * Nick: <I am> , IP: <92.101.63.173> , SteamID: <STEAM_0:0:416682281> , CmdFlood: <aKBX>
L 02/19/2011 - 19:16:38: CMDFlood * Nick: <Ramzes [Militari Clan] 59 rus> , IP: <46.146.88.133> , SteamID: <STEAM_0:0:2031914026> , CmdFlood: <aCDY>
L 02/19/2011 - 20:18:17: CMDFlood * Nick: <[No-MyAC]valeron98> , IP: <178.65.25.80> , SteamID: <STEAM_0:0:701423408> , CmdFlood: <vmodenable>
L 02/19/2011 - 20:19:03: CMDFlood * Nick: <Oo> , IP: <91.192.20.16> , SteamID: <STEAM_0:0:768797645> , CmdFlood: <aECE>
L 02/19/2011 - 21:01:01: CMDFlood * Nick: <sanches> , IP: <188.242.209.55> , SteamID: <STEAM_0:0:1700017206> , CmdFlood: <vmodenable>
L 02/19/2011 - 21:14:19: CMDFlood * Nick: <(melkii)> , IP: <92.101.111.19> , SteamID: <STEAM_0:0:966733899> , CmdFlood: <aPUJ>
L 02/19/2011 - 22:57:46: CMDFlood * Nick: <JimmSoN eNWu> , IP: <91.192.198.2> , SteamID: <STEAM_0:4:1439502705> , CmdFlood: <fiveseven>
L 02/19/2011 - 23:27:08: CMDFlood * Nick: <LotW> , IP: <95.53.207.190> , SteamID: <STEAM_0:0:1368662326> , CmdFlood: <aEYI>
